probe_set,gene_id
Mtr.8826.1.S1_s_at,Medtr1g094620.5
Mtr.8826.1.S1_s_at,Medtr1g094620.3
Mtr.8826.1.S1_s_at,Medtr1g094620.2
Mtr.8826.1.S1_s_at,Medtr1g094620.4
Mtr.8829.1.S1_at,Medtr5g082470.1
Mtr.883.1.S1_at,Medtr4g060510.3
Mtr.883.1.S1_at,Medtr4g060510.1
Mtr.883.1.S1_at,Medtr4g060510.2
Mtr.883.1.S1_at,Medtr4g060510.4
Mtr.8830.1.S1_at,Medtr3g097150.1
Mtr.8831.1.S1_at,Medtr5g017670.1
Mtr.8832.1.S1_at,Medtr7g099680.1
Mtr.8833.1.S1_at,Medtr3g466420.1
Mtr.8834.1.S1_at,Medtr0699s0020.1
Mtr.8835.1.S1_at,Medtr4g108800.2
Mtr.8835.1.S1_s_at,Medtr4g108800.2
Mtr.8835.1.S1_s_at,Medtr4g108800.1
Mtr.8836.1.S1_at,Medtr5g024130.1
Mtr.8836.1.S1_at,Medtr4g087440.1
Mtr.8838.1.S1_at,Medtr4g103680.1
Mtr.8839.1.S1_at,Medtr1g014690.1
Mtr.8839.1.S1_at,Medtr1g014690.2
Mtr.8842.1.S1_at,Medtr4g116545.1
Mtr.8842.1.S1_at,Medtr4g116545.2
Mtr.8844.1.S1_at,Medtr4g028830.1
Mtr.8846.1.S1_at,Medtr1g057790.2
Mtr.8846.1.S1_at,Medtr1g057790.1
Mtr.8847.1.S1_at,Medtr7g114060.1
Mtr.8848.1.S1_at,Medtr5g057990.1
Mtr.8849.1.S1_at,Medtr5g096290.1
Mtr.885.1.S1_at,Medtr4g060570.1
Mtr.8850.1.S1_at,Medtr8g090185.1
Mtr.8854.1.S1_at,Medtr1g109660.1
Mtr.8856.1.S1_at,Medtr6g038290.1
Mtr.8857.1.S1_at,Medtr1g062880.1
Mtr.8858.1.S1_at,Medtr8g464410.1
Mtr.8859.1.S1_at,Medtr5g004980.1
Mtr.886.1.S1_at,Medtr4g060580.1
Mtr.8860.1.S1_at,Medtr7g407030.1
Mtr.8860.1.S1_at,Medtr7g407030.2
Mtr.8861.1.S1_at,Medtr1g095165.1
Mtr.8862.1.S1_at,Medtr5g033940.1
Mtr.8862.1.S1_at,Medtr5g033940.2
Mtr.8863.1.S1_at,Medtr7g068600.1
Mtr.8864.1.S1_at,Medtr4g094600.1
Mtr.8865.1.S1_at,Medtr0251s0050.1
Mtr.8866.1.S1_at,Medtr6g033675.1
Mtr.8867.1.S1_s_at,Medtr6g087670.1
Mtr.8868.1.S1_s_at,Medtr3g067995.1
Mtr.8869.1.S1_at,Medtr0036s0050.1
Mtr.8870.1.S1_at,Medtr5g025610.3
Mtr.8870.1.S1_at,Medtr5g025610.1
Mtr.8870.1.S1_at,Medtr5g025610.2
Mtr.8874.1.S1_at,Medtr4g124190.1
Mtr.8875.1.S1_at,Medtr7g007260.4
Mtr.8875.1.S1_at,Medtr7g007260.1
Mtr.8875.1.S1_at,Medtr7g007260.2
Mtr.8875.1.S1_at,Medtr7g007260.5
Mtr.8875.1.S1_at,Medtr7g007260.7
Mtr.8875.1.S1_at,Medtr7g007260.6
Mtr.8875.1.S1_at,Medtr7g007260.3
Mtr.8875.1.S1_at,Medtr7g007260.8
Mtr.8876.1.S1_at,Medtr1g100395.1
Mtr.8876.1.S1_at,Medtr1g100335.1
Mtr.8877.1.S1_at,Medtr2g019600.1
Mtr.8878.1.S1_at,Medtr4g013350.1
Mtr.8879.1.S1_at,Medtr4g013345.1
Mtr.8879.1.S1_x_at,Medtr4g013345.1
Mtr.888.1.S1_at,Medtr4g060630.1
Mtr.8881.1.S1_at,Medtr5g014710.1
Mtr.8882.1.S1_at,Medtr1g104650.1
Mtr.8882.1.S1_at,Medtr1g104650.3
Mtr.8882.1.S1_at,Medtr1g104650.2
Mtr.8883.1.S1_at,Medtr3g055960.1
Mtr.8884.1.S1_at,Medtr1g080800.1
Mtr.8885.1.S1_at,Medtr2g040990.1
Mtr.8886.1.S1_at,Medtr2g437370.1
Mtr.8886.1.S1_at,Medtr2g437370.2
Mtr.8887.1.S1_at,Medtr2g437370.2
Mtr.8888.1.S1_s_at,Medtr8g102050.1
Mtr.8888.1.S1_s_at,Medtr8g102050.2
Mtr.889.1.S1_at,Medtr4g060650.1
Mtr.8890.1.S1_at,Medtr4g112900.1
Mtr.8891.1.S1_s_at,Medtr0206s0010.1
Mtr.8891.1.S1_s_at,Medtr0206s0010.4
Mtr.8891.1.S1_s_at,Medtr0206s0010.3
Mtr.8891.1.S1_s_at,Medtr0206s0010.6
Mtr.8891.1.S1_s_at,Medtr0206s0010.5
Mtr.8891.1.S1_s_at,Medtr0206s0010.2
Mtr.8893.1.S1_at,Medtr5g045520.2
Mtr.8893.1.S1_at,Medtr5g045520.1
Mtr.8893.1.S1_at,Medtr5g045520.3
Mtr.8896.1.S1_at,Medtr1g112340.1
Mtr.8896.1.S1_at,Medtr1g112340.2
Mtr.8897.1.S1_at,Medtr1g077740.1
Mtr.8899.1.S1_at,Medtr4g100740.1
Mtr.8899.1.S1_at,Medtr4g100740.2
Mtr.89.1.S1_at,Medtr5g088500.1
Mtr.8900.1.S1_at,Medtr8g089180.3
Mtr.8900.1.S1_at,Medtr8g089180.1
Mtr.8900.1.S1_at,Medtr8g089180.2
Mtr.8901.1.S1_at,Medtr4g102530.1
Mtr.8901.1.S1_at,Medtr4g102530.2
Mtr.8902.1.S1_at,Medtr5g092720.2
Mtr.8902.1.S1_at,Medtr5g092720.1
Mtr.8902.1.S1_at,Medtr5g092720.3
Mtr.8903.1.S1_at,Medtr3g082850.1
Mtr.8903.1.S1_at,Medtr3g082850.2
Mtr.8904.1.S1_s_at,Medtr3g031340.1
Mtr.8905.1.S1_at,Medtr5g081460.1
Mtr.8906.1.S1_at,Medtr7g028250.1
Mtr.8907.1.S1_at,Medtr1g079530.1
Mtr.8910.1.S1_at,Medtr1g050730.1
Mtr.8911.1.S1_at,Medtr2g054780.1
Mtr.8911.1.S1_at,Medtr2g054780.2
Mtr.8912.1.S1_at,Medtr0093s0090.1
Mtr.8913.1.S1_at,Medtr4g078290.1
Mtr.8913.1.S1_at,Medtr4g078290.2
Mtr.8914.1.S1_s_at,Medtr4g078290.1
Mtr.8914.1.S1_s_at,Medtr4g078290.2
Mtr.8916.1.S1_at,Medtr3g117890.1
Mtr.8917.1.S1_at,Medtr3g105660.1
Mtr.8918.1.S1_at,Medtr8g104930.1
Mtr.8919.1.S1_at,Medtr5g038870.1
Mtr.8920.1.S1_at,Medtr2g009220.1
Mtr.8921.1.S1_at,Medtr5g062310.5
Mtr.8921.1.S1_at,Medtr5g062310.2
Mtr.8921.1.S1_at,Medtr5g062310.4
Mtr.8921.1.S1_at,Medtr5g062310.1
Mtr.8921.1.S1_at,Medtr5g062310.3
Mtr.8922.1.S1_at,Medtr5g047930.6
Mtr.8922.1.S1_at,Medtr5g047930.7
Mtr.8922.1.S1_at,Medtr5g047930.2
Mtr.8922.1.S1_at,Medtr5g047930.4
Mtr.8922.1.S1_at,Medtr5g047930.5
Mtr.8922.1.S1_at,Medtr5g047930.3
Mtr.8922.1.S1_at,Medtr5g047930.1
Mtr.8923.1.S1_at,Medtr4g079510.1
Mtr.8924.1.S1_at,Medtr3g415650.1
Mtr.8925.1.S1_s_at,Medtr7g104890.1
Mtr.8925.1.S1_s_at,Medtr7g104890.2
Mtr.8926.1.S1_at,Medtr5g057990.1
Mtr.8927.1.S1_s_at,Medtr6g005540.1
Mtr.8927.1.S1_s_at,Medtr4g086170.1
Mtr.8928.1.S1_at,Medtr6g013530.1
Mtr.8928.1.S1_at,Medtr6g013530.2
Mtr.8928.1.S1_at,Medtr6g013530.3
Mtr.8929.1.S1_x_at,Medtr4g065060.1
Mtr.8930.1.S1_at,Medtr8g043970.1
Mtr.8932.1.S1_at,Medtr7g027017.2
Mtr.8932.1.S1_at,Medtr7g027017.1
Mtr.8933.1.S1_at,Medtr8g463280.2
Mtr.8933.1.S1_at,Medtr8g463280.1
Mtr.8934.1.S1_at,Medtr5g070870.1
Mtr.8936.1.S1_at,Medtr1g094830.1
Mtr.8936.1.S1_at,Medtr1g094830.2
Mtr.8939.1.S1_at,Medtr4g088010.1
Mtr.8940.1.S1_at,Medtr1g062740.1
Mtr.8940.1.S1_at,Medtr1g062740.4
Mtr.8940.1.S1_at,Medtr1g062740.2
Mtr.8940.1.S1_at,Medtr1g062740.3
Mtr.8940.1.S1_s_at,Medtr1g062740.1
Mtr.8940.1.S1_s_at,Medtr1g062740.4
Mtr.8940.1.S1_s_at,Medtr1g062740.2
Mtr.8940.1.S1_s_at,Medtr1g062740.3
Mtr.8941.1.S1_at,Medtr3g097280.2
Mtr.8941.1.S1_at,Medtr3g097280.1
Mtr.8942.1.S1_at,Medtr7g079180.2
Mtr.8942.1.S1_at,Medtr7g079180.1
Mtr.8943.1.S1_at,Medtr1g045800.1
Mtr.8944.1.S1_at,Medtr6g013425.1
Mtr.8945.1.S1_at,Medtr5g012610.1
Mtr.8946.1.S1_at,Medtr6g011320.1
Mtr.8946.1.S1_at,Medtr6g011320.2
Mtr.8947.1.S1_at,Medtr4g078130.1
Mtr.8948.1.S1_at,Medtr6g008500.1
Mtr.8949.1.S1_at,Medtr7g096890.1
Mtr.8950.1.S1_s_at,Medtr8g074070.1
Mtr.8950.1.S1_s_at,Medtr8g074070.2
Mtr.8950.1.S1_s_at,Medtr8g074050.1
Mtr.8951.1.S1_at,Medtr3g075530.1
Mtr.8951.1.S1_at,Medtr3g075530.2
Mtr.8953.1.S1_s_at,Medtr7g116890.5
Mtr.8953.1.S1_s_at,Medtr7g116890.6
Mtr.8953.1.S1_s_at,Medtr7g116890.4
Mtr.8953.1.S1_s_at,Medtr7g116890.3
Mtr.8953.1.S1_s_at,Medtr7g116890.2
Mtr.8953.1.S1_s_at,Medtr7g116890.1
Mtr.8954.1.S1_at,Medtr8g009170.1
Mtr.8954.1.S1_at,Medtr8g009170.2
Mtr.8955.1.S1_at,Medtr0024s0070.1
Mtr.8956.1.S1_at,Medtr0024s0070.1
Mtr.8957.1.S1_at,Medtr4g046870.1
Mtr.8958.1.S1_at,Medtr5g018390.1
Mtr.8959.1.S1_at,Medtr2g090265.1
Mtr.896.1.S1_at,Medtr4g060790.1
Mtr.8962.1.S1_at,Medtr8g090020.1
Mtr.8963.1.S1_at,Medtr5g072340.1
Mtr.8963.1.S1_at,Medtr5g072250.1
Mtr.8963.1.S1_x_at,Medtr5g072340.1
Mtr.8964.1.S1_at,Medtr2g067660.1
Mtr.8965.1.S1_at,Medtr7g062540.1
Mtr.8966.1.S1_at,Medtr1g098360.1
Mtr.8967.1.S1_s_at,Medtr2g100350.1
Mtr.8968.1.S1_at,Medtr2g100350.1
Mtr.8969.1.S1_at,Medtr2g086530.3
Mtr.8969.1.S1_at,Medtr2g086530.1
Mtr.8969.1.S1_at,Medtr2g086530.2
Mtr.897.1.S1_at,Medtr4g060795.1
Mtr.8970.1.S1_at,Medtr2g090340.1
Mtr.8971.1.S1_at,Medtr1g097270.1
Mtr.8972.1.S1_at,Medtr4g028360.1
Mtr.8972.1.S1_at,Medtr4g028360.2
Mtr.8975.1.S1_at,Medtr4g124470.3
Mtr.8975.1.S1_at,Medtr4g124470.1
Mtr.8975.1.S1_at,Medtr4g124470.2
Mtr.8975.1.S1_at,Medtr4g124470.4
Mtr.8976.1.S1_at,Medtr5g029620.1
Mtr.8976.1.S1_at,Medtr5g029620.2
Mtr.8977.1.S1_at,Medtr2g010600.1
Mtr.8977.1.S1_at,Medtr4g050762.1
Mtr.8977.1.S1_at,Medtr2g012370.1
Mtr.8978.1.S1_at,Medtr4g118510.4
Mtr.8978.1.S1_at,Medtr4g118510.2
Mtr.8978.1.S1_at,Medtr4g118510.1
Mtr.8978.1.S1_at,Medtr4g118510.3
Mtr.8979.1.S1_at,Medtr4g133100.1
Mtr.898.1.S1_at,Medtr4g060795.1
Mtr.8980.1.S1_at,Medtr1g114500.1
Mtr.8980.1.S1_at,Medtr1g114500.2
Mtr.8981.1.S1_at,Medtr5g099250.1
Mtr.8982.1.S1_at,Medtr8g107460.1
Mtr.8982.1.S1_at,Medtr8g107460.2
Mtr.8983.1.S1_at,Medtr5g017640.1
Mtr.8983.1.S1_at,Medtr5g017640.2
Mtr.8984.1.S1_at,Medtr8g104855.1
Mtr.8984.1.S1_at,Medtr8g104855.3
Mtr.8984.1.S1_at,Medtr8g104855.2
Mtr.8985.1.S1_at,Medtr8g062440.3
Mtr.8986.1.S1_at,Medtr4g104260.1
Mtr.8987.1.S1_at,Medtr5g007450.1
Mtr.8988.1.S1_at,Medtr3g065110.1
Mtr.8988.1.S1_at,Medtr3g065110.2
Mtr.8988.1.S1_s_at,Medtr3g065110.3
Mtr.8988.1.S1_s_at,Medtr3g065110.1
Mtr.8988.1.S1_s_at,Medtr3g065110.2
Mtr.8989.1.S1_at,Medtr7g083200.1
Mtr.8990.1.S1_at,Medtr3g078420.1
Mtr.8991.1.S1_at,Medtr2g105410.1
Mtr.8992.1.S1_at,Medtr1g030860.4
Mtr.8992.1.S1_at,Medtr1g030860.1
Mtr.8992.1.S1_at,Medtr1g030860.3
Mtr.8992.1.S1_at,Medtr1g030860.2
Mtr.8993.1.S1_at,Medtr8g107620.1
Mtr.8993.1.S1_at,Medtr8g107620.2
Mtr.8993.1.S1_at,Medtr8g107620.3
Mtr.8994.1.S1_s_at,Medtr7g099170.2
Mtr.8994.1.S1_s_at,Medtr7g099170.1
Mtr.8995.1.S1_at,Medtr4g027040.1
Mtr.8996.1.S1_at,Medtr3g100460.2
Mtr.8996.1.S1_at,Medtr3g100460.3
Mtr.8996.1.S1_at,Medtr3g100460.1
Mtr.8998.1.S1_at,Medtr7g085410.1
Mtr.8999.1.S1_at,Medtr4g102260.1
Mtr.9.1.S1_at,Medtr5g069230.1
Mtr.90.1.S1_at,Medtr5g088490.2
Mtr.90.1.S1_at,Medtr5g088490.1
Mtr.90.1.S1_s_at,Medtr5g088490.2
Mtr.90.1.S1_s_at,Medtr5g088490.1
Mtr.900.1.S1_at,Medtr7g005870.1
Mtr.9000.1.S1_at,Medtr4g023900.1
Mtr.9001.1.S1_at,Medtr2g087530.1
Mtr.9001.1.S1_at,Medtr2g087530.2
Mtr.9002.1.S1_at,Medtr3g088565.1
Mtr.9005.1.S1_at,Medtr2g010790.1
Mtr.9006.1.S1_at,Medtr3g084350.1
Mtr.9007.1.S1_at,Medtr4g118000.1
Mtr.9008.1.S1_at,Medtr1g442840.2
Mtr.9008.1.S1_at,Medtr1g442840.3
Mtr.9008.1.S1_at,Medtr1g442840.1
Mtr.9009.1.S1_at,Medtr5g048850.1
Mtr.901.1.S1_at,Medtr7g005860.1
Mtr.9010.1.S1_at,Medtr3g093970.1
Mtr.9012.1.S1_s_at,Medtr6g052360.3
Mtr.9012.1.S1_s_at,Medtr6g052360.1
Mtr.9012.1.S1_s_at,Medtr6g052360.2
Mtr.9013.1.S1_at,Medtr1g059940.1
Mtr.9014.1.S1_at,Medtr5g006990.1
Mtr.9015.1.S1_at,Medtr6g013690.1
Mtr.9016.1.S1_at,Medtr5g034120.1
Mtr.9017.1.S1_at,Medtr5g094120.1
Mtr.9018.1.S1_at,Medtr4g011960.1
Mtr.9019.1.S1_at,Medtr2g079470.1
Mtr.902.1.S1_at,Medtr7g005830.1
Mtr.9020.1.S1_at,Medtr6g015390.1
Mtr.9020.1.S1_at,Medtr6g015390.2
Mtr.9023.1.S1_s_at,Medtr5g076960.2
Mtr.9023.1.S1_s_at,Medtr5g076960.1
Mtr.9024.1.S1_at,Medtr7g116920.5
Mtr.9024.1.S1_at,Medtr7g116920.3
Mtr.9024.1.S1_at,Medtr7g116920.6
Mtr.9024.1.S1_at,Medtr7g116920.4
Mtr.9024.1.S1_at,Medtr7g116920.2
Mtr.9024.1.S1_at,Medtr7g116920.1
Mtr.9025.1.S1_at,Medtr0227s0020.1
Mtr.9026.1.S1_at,Medtr1g061190.1
Mtr.9027.1.S1_at,Medtr1g028390.1
Mtr.9028.1.S1_at,Medtr8g099065.1
Mtr.9028.1.S1_at,Medtr8g099065.2
Mtr.9029.1.S1_at,Medtr0004s0130.1
Mtr.9030.1.S1_at,Medtr2g042330.1
Mtr.9031.1.S1_at,Medtr7g080230.1
Mtr.9031.1.S1_s_at,Medtr7g080230.2
Mtr.9031.1.S1_s_at,Medtr7g080230.1
Mtr.9032.1.S1_at,Medtr7g080230.2
Mtr.9032.1.S1_at,Medtr7g080230.1
Mtr.9033.1.S1_at,Medtr4g029500.1
Mtr.9034.1.S1_at,Medtr2g013780.1
Mtr.9035.1.S1_at,Medtr3g112210.1
Mtr.9035.1.S1_at,Medtr3g112210.2
Mtr.9036.1.S1_at,Medtr2g072840.3
Mtr.9036.1.S1_at,Medtr2g072840.2
Mtr.9036.1.S1_at,Medtr2g072840.1
Mtr.9037.1.S1_at,Medtr4g024000.2
Mtr.9037.1.S1_at,Medtr4g024000.1
Mtr.904.1.S1_at,Medtr7g005780.1
Mtr.904.1.S1_s_at,Medtr1g056160.3
Mtr.904.1.S1_s_at,Medtr1g056160.7
Mtr.904.1.S1_s_at,Medtr1g056160.5
Mtr.904.1.S1_s_at,Medtr1g056160.8
Mtr.904.1.S1_s_at,Medtr1g056160.2
Mtr.904.1.S1_s_at,Medtr7g005780.1
Mtr.904.1.S1_s_at,Medtr1g056160.4
Mtr.904.1.S1_s_at,Medtr1g056160.6
Mtr.904.1.S1_s_at,Medtr1g056160.1
Mtr.904.1.S1_s_at,Medtr7g029515.1
Mtr.9040.1.S1_at,Medtr8g080770.1
Mtr.9040.1.S1_at,Medtr8g080770.2
Mtr.9041.1.S1_s_at,Medtr3g061030.5
Mtr.9041.1.S1_s_at,Medtr3g061030.2
Mtr.9041.1.S1_s_at,Medtr3g061030.4
Mtr.9041.1.S1_s_at,Medtr3g061030.1
Mtr.9041.1.S1_s_at,Medtr3g061030.6
Mtr.9041.1.S1_s_at,Medtr3g061030.3
Mtr.9042.1.S1_at,Medtr1g049120.1
Mtr.9043.1.S1_at,Medtr7g070250.1
Mtr.9044.1.S1_at,Medtr5g085780.1
Mtr.9045.1.S1_at,Medtr2g009500.1
Mtr.9046.1.S1_at,Medtr7g090590.1
Mtr.9049.1.S1_at,Medtr2g091170.1
Mtr.9050.1.S1_at,Medtr5g056600.1
Mtr.9051.1.S1_at,Medtr7g114940.1
Mtr.9052.1.S1_at,Medtr4g095058.1
Mtr.9052.1.S1_at,Medtr4g095058.2
Mtr.9053.1.S1_at,Medtr1g016900.1
Mtr.9054.1.S1_at,Medtr3g027940.1
Mtr.9055.1.S1_at,Medtr4g021470.1
Mtr.9056.1.S1_at,Medtr5g067060.1
Mtr.9057.1.S1_at,Medtr4g050050.2
Mtr.9057.1.S1_at,Medtr4g050050.1
Mtr.9058.1.S1_at,Medtr1g076710.1
Mtr.9059.1.S1_at,Medtr5g032070.1
Mtr.9060.1.S1_at,Medtr3g070310.1
Mtr.9061.1.S1_at,Medtr3g100280.2
Mtr.9061.1.S1_at,Medtr3g100280.1
Mtr.9061.1.S1_at,Medtr3g100280.3
Mtr.9062.1.S1_at,Medtr5g011990.1
Mtr.9063.1.S1_at,Medtr4g107400.1
Mtr.9064.1.S1_at,Medtr4g013300.1
Mtr.9067.1.S1_s_at,Medtr8g089995.1
Mtr.9067.1.S1_s_at,Medtr8g089995.2
Mtr.9068.1.S1_at,Medtr1g091037.1
Mtr.9068.1.S1_at,Medtr1g091037.2
Mtr.9069.1.S1_at,Medtr5g029470.1
Mtr.907.1.S1_at,Medtr7g005745.1
Mtr.9070.1.S1_at,Medtr5g083255.1
Mtr.9071.1.S1_s_at,Medtr4g083000.2
Mtr.9071.1.S1_s_at,Medtr4g083000.1
Mtr.9072.1.S1_at,Medtr6g045553.1
Mtr.9073.1.S1_at,Medtr1g088190.2
Mtr.9073.1.S1_at,Medtr1g088190.1
Mtr.9074.1.S1_at,Medtr4g115330.5
Mtr.9074.1.S1_at,Medtr4g115330.1
Mtr.9074.1.S1_at,Medtr4g115330.2
Mtr.9074.1.S1_at,Medtr4g115330.4
Mtr.9074.1.S1_at,Medtr4g115330.3
Mtr.9075.1.S1_s_at,Medtr8g062340.4
Mtr.9075.1.S1_s_at,Medtr8g062340.3
Mtr.9075.1.S1_s_at,Medtr8g062340.1
Mtr.9075.1.S1_s_at,Medtr8g062340.2
Mtr.9076.1.S1_at,Medtr3g463720.2
Mtr.9076.1.S1_at,Medtr3g463720.1
Mtr.9077.1.S1_at,Medtr5g091250.2
Mtr.9077.1.S1_at,Medtr5g091250.1
Mtr.9078.1.S1_at,Medtr8g006450.1
Mtr.9078.1.S1_at,Medtr8g006495.1
Mtr.9079.1.S1_at,Medtr3g058320.1
Mtr.9080.1.S1_at,Medtr4g112780.1
Mtr.9081.1.S1_at,Medtr5g085070.2
Mtr.9081.1.S1_at,Medtr5g085070.1
Mtr.9082.1.S1_at,Medtr6g082450.1
Mtr.9083.1.S1_at,Medtr4g049540.1
Mtr.9084.1.S1_at,Medtr2g022900.1
Mtr.9085.1.S1_at,Medtr7g106250.1
Mtr.9086.1.S1_at,Medtr7g106250.1
Mtr.9087.1.S1_at,Medtr2g033880.1
Mtr.9089.1.S1_at,Medtr3g009530.1
Mtr.9089.1.S1_at,Medtr3g009530.2
Mtr.9091.1.S1_at,Medtr1g082360.1
Mtr.9092.1.S1_at,Medtr5g016190.1
Mtr.9093.1.S1_at,Medtr2g006960.1
Mtr.9094.1.S1_at,Medtr3g034200.1
Mtr.9095.1.S1_at,Medtr1g021760.1
Mtr.9096.1.S1_at,Medtr7g055700.2
Mtr.9096.1.S1_at,Medtr7g055700.1
Mtr.9097.1.S1_at,Medtr3g083200.1
Mtr.9097.1.S1_at,Medtr3g083200.2
Mtr.9098.1.S1_at,Medtr7g038730.1
Mtr.9098.1.S1_at,Medtr7g030020.1
Mtr.9099.1.S1_s_at,Medtr8g085630.1
Mtr.91.1.S1_at,Medtr5g088410.1
Mtr.9100.1.S1_at,Medtr1g069925.1
Mtr.9101.1.S1_at,Medtr4g123850.1
Mtr.9102.1.S1_at,Medtr1g069215.1
Mtr.9102.1.S1_at,Medtr1g069215.2
Mtr.9103.1.S1_at,Medtr1g069215.1
Mtr.9103.1.S1_at,Medtr1g069215.2
Mtr.9104.1.S1_at,Medtr1g040335.1
Mtr.9105.1.S1_at,Medtr5g098800.1
Mtr.9106.1.S1_at,Medtr3g061640.1
Mtr.9107.1.S1_at,Medtr4g052460.1
Mtr.9109.1.S1_at,Medtr3g105190.1
Mtr.9109.1.S1_at,Medtr3g105190.2
Mtr.911.1.S1_at,Medtr2g034080.1
Mtr.9112.1.S1_at,Medtr5g020020.1
Mtr.9112.1.S1_at,Medtr5g020020.2
Mtr.9113.1.S1_at,Medtr8g098595.3
Mtr.9113.1.S1_at,Medtr8g098595.2
Mtr.9113.1.S1_at,Medtr8g098595.1
Mtr.9114.1.S1_at,Medtr7g068630.3
Mtr.9114.1.S1_at,Medtr7g068630.1
Mtr.9115.1.S1_at,Medtr7g088890.1
Mtr.9116.1.S1_at,Medtr3g051270.1
Mtr.9116.1.S1_at,Medtr3g051270.2
Mtr.9117.1.S1_s_at,Medtr6g016380.1
Mtr.9118.1.S1_at,Medtr2g436660.1
Mtr.9119.1.S1_at,Medtr1g079140.1
Mtr.912.1.S1_s_at,Medtr2g034090.2
Mtr.912.1.S1_s_at,Medtr2g034090.1
Mtr.9120.1.S1_at,Medtr5g062660.1
Mtr.9122.1.S1_at,Medtr4g005300.1
Mtr.9123.1.S1_at,Medtr2g450710.1
Mtr.9124.1.S1_at,Medtr5g094130.1
Mtr.9125.1.S1_at,Medtr1g104710.1
Mtr.9125.1.S1_s_at,Medtr1g104710.1
Mtr.9126.1.S1_at,Medtr3g056110.1
Mtr.9126.1.S1_at,Medtr3g056110.2
Mtr.9127.1.S1_at,Medtr8g027610.1
Mtr.9128.1.S1_at,Medtr7g084890.1
Mtr.9129.1.S1_at,Medtr3g056380.1
Mtr.9130.1.S1_at,Medtr7g017430.1
Mtr.9131.1.S1_s_at,Medtr4g031680.1
Mtr.9132.1.S1_at,Medtr8g098940.1
Mtr.9133.1.S1_at,Medtr7g105200.1
Mtr.9134.1.S1_s_at,Medtr1g035040.1
Mtr.9134.1.S1_s_at,Medtr1g035040.2
Mtr.9135.1.S1_at,Medtr5g013010.1
Mtr.9135.1.S1_at,Medtr5g013010.2
Mtr.9136.1.S1_at,Medtr5g011910.1
Mtr.9137.1.S1_at,Medtr5g084790.1
Mtr.9139.1.S1_at,Medtr4g088875.1
Mtr.914.1.S1_at,Medtr2g034150.1
Mtr.9140.1.S1_at,Medtr2g092980.5
Mtr.9140.1.S1_at,Medtr2g092980.1
Mtr.9140.1.S1_at,Medtr2g092980.4
Mtr.9140.1.S1_at,Medtr2g092980.2
Mtr.9140.1.S1_at,Medtr2g092980.3
Mtr.9141.1.S1_at,Medtr3g103290.2
Mtr.9141.1.S1_at,Medtr3g103290.1
Mtr.9143.1.S1_at,Medtr1g070870.2
Mtr.9143.1.S1_at,Medtr1g070870.1
Mtr.9144.1.S1_at,Medtr3g094260.2
Mtr.9144.1.S1_at,Medtr3g094260.1
Mtr.9145.1.S1_at,Medtr8g051620.1
Mtr.9145.1.S1_at,Medtr8g051620.3
Mtr.9145.1.S1_at,Medtr8g051620.2
Mtr.9148.1.S1_at,Medtr1g103160.2
Mtr.9148.1.S1_at,Medtr1g103160.1
Mtr.9148.1.S1_at,Medtr1g103160.3
Mtr.9149.1.S1_at,Medtr1g109630.1
Mtr.915.1.S1_s_at,Medtr2g034160.1
Mtr.9150.1.S1_at,Medtr1g026540.1
Mtr.9150.1.S1_at,Medtr1g026540.2
Mtr.9151.1.S1_at,Medtr3g093620.1
Mtr.9152.1.S1_at,Medtr1g016620.1
Mtr.9153.1.S1_at,Medtr7g094520.1
Mtr.9154.1.S1_at,Medtr3g107860.1
Mtr.9156.1.S1_at,Medtr2g060900.1
Mtr.9157.1.S1_at,Medtr7g085350.1
Mtr.9157.1.S1_at,Medtr7g085350.2
Mtr.9158.1.S1_at,Medtr1g476030.2
Mtr.9158.1.S1_at,Medtr1g476030.1
Mtr.916.1.S1_s_at,Medtr8g088745.1
Mtr.9160.1.S1_at,Medtr7g072875.1
Mtr.9160.1.S1_at,Medtr7g072630.1
Mtr.9162.1.S1_at,Medtr1g094155.1
Mtr.9164.1.S1_at,Medtr8g005060.1
Mtr.9165.1.S1_at,Medtr4g129950.1
Mtr.9165.1.S1_at,Medtr4g129950.3
Mtr.9168.1.S1_at,Medtr1g030750.1
Mtr.9169.1.S1_at,Medtr4g094895.1
Mtr.917.1.S1_at,Medtr8g088690.1
Mtr.9172.1.S1_at,Medtr3g103530.1
Mtr.9173.1.S1_at,Medtr1g102880.2
Mtr.9173.1.S1_at,Medtr1g102880.3
Mtr.9173.1.S1_at,Medtr1g102880.4
Mtr.9173.1.S1_at,Medtr1g102880.1
Mtr.9174.1.S1_at,Medtr5g034290.2
Mtr.9174.1.S1_at,Medtr5g034290.1
Mtr.9175.1.S1_at,Medtr8g064870.1
Mtr.9176.1.S1_at,Medtr5g011340.1
Mtr.9177.1.S1_at,Medtr3g058620.1
Mtr.9178.1.S1_s_at,Medtr3g106770.1
Mtr.9178.1.S1_s_at,Medtr3g106770.2
Mtr.9180.1.S1_at,Medtr1g084160.1
Mtr.9181.1.S1_at,Medtr2g073510.1
Mtr.9182.1.S1_at,Medtr3g081150.2
Mtr.9182.1.S1_at,Medtr3g081150.1
Mtr.9183.1.S1_at,Medtr6g084190.1
Mtr.9183.1.S1_at,Medtr6g084190.2
Mtr.9183.1.S1_at,Medtr6g084190.3
Mtr.9184.1.S1_at,Medtr7g091500.1
