probe_set	gene_id	adjust_score	start	end
Mtr.5720.1.S1_at	Medtr3g093660.1	495	70	573
Mtr.5721.1.S1_s_at	Medtr7g079310.1	495	313	584
Mtr.5722.1.S1_at	Medtr7g013240.1	495	166	715
Mtr.5723.1.S1_at	Medtr2g091175.1	495	146	688
Mtr.5724.1.S1_s_at	Medtr8g107010.1	495	352	699
Mtr.5725.1.S1_s_at	Medtr3g109420.1	495	49	309
Mtr.5727.1.S1_at	Medtr0022s0280.1	405	185	719
Mtr.5728.1.S1_at	Medtr3g450800.1	450	28	419
Mtr.5729.1.S1_at	Medtr1g051055.1	495	172	678
Mtr.5731.1.S1_at	Medtr3g105190.1	495	189	581
Mtr.5731.1.S1_at	Medtr3g105190.2	495	189	581
Mtr.5732.1.S1_at	Medtr8g019380.1	495	19	550
Mtr.5733.1.S1_at	Medtr4g127480.1	495	836	1222
Mtr.5733.1.S1_at	Medtr4g127480.2	495	822	1208
Mtr.5733.1.S1_at	Medtr4g127480.3	495	934	1320
Mtr.5733.1.S1_at	Medtr4g127480.4	495	920	1306
Mtr.5734.1.S1_at	Medtr4g087875.2	495	86	605
Mtr.5734.1.S1_at	Medtr4g087875.3	495	86	605
Mtr.5734.1.S1_at	Medtr4g087875.1	495	86	605
Mtr.5735.1.S1_at	Medtr8g058930.1	495	83	396
Mtr.5737.1.S1_at	Medtr6g012870.2	495	71	273
Mtr.5737.1.S1_at	Medtr6g012870.1	495	71	273
Mtr.5738.1.S1_s_at	Medtr2g007960.1	495	133	338
Mtr.5739.1.S1_at	Medtr7g066620.1	405	147	508
Mtr.5741.1.S1_at	Medtr1g106190.2	404	192	371
Mtr.5741.1.S1_s_at	Medtr1g106190.1	495	203	519
Mtr.5741.1.S1_s_at	Medtr1g106190.2	495	367	683
Mtr.5743.1.S1_at	Medtr5g010230.1	495	89	315
Mtr.5744.1.S1_at	Medtr7g105170.1	495	78	609
Mtr.5745.1.S1_at	Medtr7g038690.1	495	1650	1951
Mtr.5745.1.S1_at	Medtr7g038690.2	495	1485	1786
Mtr.5749.1.S1_at	Medtr8g033180.1	450	207	684
Mtr.5749.1.S1_at	Medtr8g033180.2	450	207	684
Mtr.575.1.S1_at	Medtr6g013420.1	450	268	645
Mtr.5750.1.S1_at	Medtr7g096810.1	495	50	481
Mtr.5751.1.S1_s_at	Medtr3g067770.2	495	259	581
Mtr.5751.1.S1_s_at	Medtr3g067770.1	495	259	581
Mtr.5751.1.S1_s_at	Medtr3g067770.3	450	158	428
Mtr.5753.1.S1_s_at	Medtr2g097890.1	495	95	475
Mtr.5753.1.S1_s_at	Medtr2g097890.2	495	75	533
Mtr.5753.1.S1_s_at	Medtr2g097890.3	360	95	394
Mtr.5754.1.S1_at	Medtr4g134340.3	495	383	891
Mtr.5754.1.S1_at	Medtr4g134340.1	495	106	614
Mtr.5754.1.S1_at	Medtr4g134340.2	495	383	891
Mtr.5755.1.S1_s_at	Medtr3g109310.1	495	488	845
Mtr.5760.1.S1_at	Medtr2g061030.1	450	165	572
Mtr.5761.1.S1_s_at	Medtr7g056233.1	495	195	578
Mtr.5762.1.S1_at	Medtr4g081640.1	450	1797	2350
Mtr.5763.1.S1_at	Medtr6g016655.1	495	175	722
Mtr.5765.1.S1_at	Medtr2g010470.1	495	2965	3459
Mtr.5766.1.S1_at	Medtr4g133300.1	495	28	623
Mtr.5767.1.S1_at	Medtr3g041560.1	495	1258	1766
Mtr.5767.1.S1_at	Medtr3g041560.2	495	1354	1862
Mtr.5768.1.S1_at	Medtr3g030950.1	495	209	699
Mtr.5769.1.S1_at	Medtr7g034465.2	405	56	422
Mtr.5772.1.S1_at	Medtr7g112710.12	495	67	150
Mtr.5772.1.S1_at	Medtr7g112710.2	495	67	150
Mtr.5772.1.S1_at	Medtr7g112710.8	358	2639	2713
Mtr.5772.1.S1_at	Medtr7g112710.6	358	1973	2047
Mtr.5772.1.S1_at	Medtr7g112710.4	358	2639	2713
Mtr.5772.1.S1_at	Medtr7g112710.10	358	488	562
Mtr.5772.1.S1_at	Medtr7g112710.11	358	685	759
Mtr.5772.1.S1_s_at	Medtr7g112710.6	495	2989	3320
Mtr.5772.1.S1_s_at	Medtr7g112710.4	495	3655	4107
Mtr.5772.1.S1_s_at	Medtr7g112710.7	495	561	1013
Mtr.5772.1.S1_s_at	Medtr7g112710.2	495	156	510
Mtr.5772.1.S1_s_at	Medtr7g112710.8	495	3655	4009
Mtr.5772.1.S1_s_at	Medtr7g112710.1	495	495	826
Mtr.5772.1.S1_s_at	Medtr7g112710.5	495	561	915
Mtr.5772.1.S1_s_at	Medtr7g112710.9	495	495	947
Mtr.5772.1.S1_s_at	Medtr7g112710.10	405	1504	1946
Mtr.5772.1.S1_s_at	Medtr7g112710.12	405	156	598
Mtr.5772.1.S1_s_at	Medtr7g112710.11	405	1701	2241
Mtr.5773.1.S1_s_at	Medtr8g012200.1	450	161	537
Mtr.5775.1.S1_at	Medtr5g083750.1	450	109	541
Mtr.5775.1.S1_at	Medtr5g083750.2	450	40	472
Mtr.5777.1.S1_at	Medtr3g045210.1	495	715	1123
Mtr.5778.1.S1_at	Medtr2g097290.7	449	31	536
Mtr.5778.1.S1_at	Medtr2g097290.3	449	31	598
Mtr.5778.1.S1_at	Medtr2g097290.1	449	31	536
Mtr.5778.1.S1_at	Medtr2g097290.2	449	31	598
Mtr.5779.1.S1_at	Medtr7g063470.2	495	138	593
Mtr.5779.1.S1_at	Medtr7g063470.1	495	138	593
Mtr.5781.1.S1_at	Medtr3g104940.1	450	467	750
Mtr.5783.1.S1_at	Medtr2g450310.1	495	21	256
Mtr.5784.1.S1_at	Medtr5g021670.1	495	2306	2880
Mtr.5785.1.S1_s_at	Medtr8g014360.2	495	305	705
Mtr.5785.1.S1_s_at	Medtr8g014360.1	495	410	810
Mtr.5786.1.S1_at	Medtr6g079470.1	495	805	1367
Mtr.5787.1.S1_at	Medtr1g072740.1	495	80	523
Mtr.5788.1.S1_s_at	Medtr4g131840.1	495	171	639
Mtr.5788.1.S1_s_at	Medtr4g131840.2	495	250	718
Mtr.5789.1.S1_s_at	Medtr4g006940.1	495	1008	1174
Mtr.5790.1.S1_at	Medtr6g078490.1	495	41	470
Mtr.5791.1.S1_at	Medtr6g015315.1	450	664	1226
Mtr.5792.1.S1_at	Medtr2g094790.1	495	119	427
Mtr.5793.1.S1_at	Medtr8g076620.1	495	81	475
Mtr.5795.1.S1_at	Medtr5g015150.1	450	26	522
Mtr.5796.1.S1_s_at	Medtr2g043010.1	495	154	699
Mtr.5797.1.S1_at	Medtr5g018570.1	495	907	1333
Mtr.5798.1.S1_at	Medtr4g014770.1	495	124	704
Mtr.5799.1.S1_s_at	Medtr7g078170.1	495	17	391
Mtr.58.1.S1_at	Medtr5g033580.1	450	13	205
Mtr.580.1.S1_at	Medtr3g077090.1	405	421	610
Mtr.5800.1.S1_at	Medtr1g093630.1	495	1752	2269
Mtr.5801.1.S1_at	Medtr7g094100.2	495	1160	1556
Mtr.5801.1.S1_at	Medtr7g094100.1	495	1160	1556
Mtr.5803.1.S1_at	Medtr3g058720.1	450	3	518
Mtr.5804.1.S1_at	Medtr5g083810.1	495	154	485
Mtr.5805.1.S1_at	Medtr3g107930.1	495	1719	2142
Mtr.5805.1.S1_at	Medtr3g107930.2	495	1816	2239
Mtr.5806.1.S1_at	Medtr5g019420.1	495	43	124
Mtr.5806.1.S1_s_at	Medtr5g019420.1	495	189	573
Mtr.5806.1.S1_s_at	Medtr3g011150.1	495	61	445
Mtr.5806.1.S1_s_at	Medtr5g019420.2	405	134	434
Mtr.5808.1.S1_at	Medtr8g466240.1	495	131	587
Mtr.5809.1.S1_at	Medtr4g114980.2	450	1440	1939
Mtr.5809.1.S1_at	Medtr4g114980.1	450	1500	1999
Mtr.581.1.S1_at	Medtr3g077050.1	495	188	520
Mtr.5812.1.S1_at	Medtr2g090710.1	448	1241	1708
Mtr.5813.1.S1_at	Medtr4g076980.1	446	643	1132
Mtr.5814.1.S1_at	Medtr3g094170.2	405	1777	2162
Mtr.5814.1.S1_at	Medtr3g094170.1	405	557	942
Mtr.5815.1.S1_at	Medtr7g084240.3	495	82	140
Mtr.5815.1.S1_at	Medtr7g084240.1	495	82	140
Mtr.5815.1.S1_at	Medtr7g084240.2	495	82	140
Mtr.5815.1.S1_s_at	Medtr7g084240.3	495	154	662
Mtr.5815.1.S1_s_at	Medtr7g084240.1	495	154	662
Mtr.5815.1.S1_s_at	Medtr7g084240.2	495	154	662
Mtr.5816.1.S1_at	Medtr4g014280.2	448	2326	2866
Mtr.5816.1.S1_at	Medtr4g014280.1	448	2326	2866
Mtr.5817.1.S1_at	Medtr3g007240.1	495	2973	3408
Mtr.5817.1.S1_at	Medtr3g007240.2	495	2973	3538
Mtr.5818.1.S1_at	Medtr5g010520.2	495	1194	1641
Mtr.5818.1.S1_at	Medtr5g010520.1	495	1212	1659
Mtr.5819.1.S1_at	Medtr2g015270.1	495	2156	2543
Mtr.582.1.S1_at	Medtr3g077030.1	495	192	773
Mtr.5820.1.S1_at	Medtr6g084710.2	450	1725	2024
Mtr.5822.1.S1_at	Medtr4g065010.1	495	197	765
Mtr.5825.1.S1_at	Medtr7g090880.1	495	78	612
Mtr.5826.1.S1_at	Medtr5g072140.1	495	494	991
Mtr.5826.1.S1_x_at	Medtr5g072140.1	495	472	981
Mtr.5827.1.S1_at	Medtr1g114540.1	450	1185	1629
Mtr.5829.1.S1_at	Medtr3g103170.1	495	118	641
Mtr.5830.1.S1_s_at	Medtr7g103620.2	495	107	529
Mtr.5830.1.S1_s_at	Medtr7g103620.1	495	183	670
Mtr.5831.1.S1_s_at	Medtr7g016640.2	495	226	570
Mtr.5831.1.S1_s_at	Medtr7g016640.1	495	226	570
Mtr.5832.1.S1_at	Medtr7g012820.2	495	1803	2290
Mtr.5832.1.S1_at	Medtr7g012820.1	495	1750	2237
Mtr.5833.1.S1_at	Medtr5g068640.1	450	14	332
Mtr.5835.1.S1_at	Medtr7g092770.1	495	2125	2511
Mtr.5836.1.S1_at	Medtr8g037325.1	495	1516	1844
Mtr.5838.1.S1_at	Medtr1g099020.1	450	799	1066
Mtr.5839.1.S1_at	Medtr7g106330.1	495	84	608
Mtr.5839.1.S1_at	Medtr7g106330.3	495	75	690
Mtr.5839.1.S1_at	Medtr7g106330.2	405	75	503
Mtr.5840.1.S1_at	Medtr3g076610.1	495	137	457
Mtr.5842.1.S1_s_at	Medtr1g097955.1	450	166	504
Mtr.5844.1.S1_at	Medtr1g021040.1	495	42	566
Mtr.5845.1.S1_at	Medtr2g020190.1	405	13	346
Mtr.5846.1.S1_at	Medtr5g071190.1	495	1237	1540
Mtr.5847.1.S1_at	Medtr3g106230.1	495	356	804
Mtr.5848.1.S1_at	Medtr8g104330.2	448	1	520
Mtr.5848.1.S1_at	Medtr8g104330.3	448	21	891
Mtr.5848.1.S1_at	Medtr8g104330.1	448	21	891
Mtr.5849.1.S1_s_at	Medtr8g107230.1	495	137	580
Mtr.5850.1.S1_at	Medtr1g008310.1	495	192	661
Mtr.5851.1.S1_at	Medtr3g026160.1	405	84	572
Mtr.5852.1.S1_s_at	Medtr5g085780.1	495	729	1001
Mtr.5853.1.S1_s_at	Medtr7g029385.1	495	186	493
Mtr.5855.1.S1_at	Medtr4g125060.1	495	128	283
Mtr.5855.1.S1_at	Medtr4g125060.3	495	215	370
Mtr.5856.1.S1_at	Medtr3g082200.3	495	193	856
Mtr.5856.1.S1_at	Medtr3g082200.1	495	193	777
Mtr.5857.1.S1_s_at	Medtr2g005880.1	495	154	607
Mtr.5859.1.S1_at	Medtr7g059405.1	495	116	596
Mtr.5860.1.S1_at	Medtr2g015320.1	450	174	723
Mtr.5863.1.S1_at	Medtr4g117980.1	450	809	1355
Mtr.5864.1.S1_at	Medtr4g107470.1	448	3782	4155
Mtr.5864.1.S1_at	Medtr4g107470.2	448	4033	4406
Mtr.5865.1.S1_at	Medtr3g117760.1	495	74	611
Mtr.5867.1.S1_at	Medtr2g104400.1	495	2807	3303
Mtr.5867.1.S1_at	Medtr2g104400.2	495	3070	3566
Mtr.5868.1.S1_s_at	Medtr3g009160.4	495	1414	1860
Mtr.5868.1.S1_s_at	Medtr3g009160.1	495	1960	2406
Mtr.5868.1.S1_s_at	Medtr3g009160.3	495	1510	1956
Mtr.5868.1.S1_s_at	Medtr3g009160.2	495	1886	2332
Mtr.5869.1.S1_at	Medtr3g008160.1	495	282	805
Mtr.587.1.S1_at	Medtr6g072480.1	450	2803	3325
Mtr.5872.1.S1_at	Medtr7g097270.2	494	699	1030
Mtr.5873.1.S1_at	Medtr3g070330.3	360	164	575
Mtr.5875.1.S1_at	Medtr3g009530.1	495	918	1371
Mtr.5875.1.S1_at	Medtr3g009530.2	495	935	1388
Mtr.5876.1.S1_at	Medtr8g079790.1	495	122	568
Mtr.5877.1.S1_at	Medtr3g435370.2	448	272	767
Mtr.5877.1.S1_at	Medtr3g435370.1	448	300	795
Mtr.5879.1.S1_at	Medtr8g039690.1	360	346	844
Mtr.5881.1.S1_at	Medtr3g085660.5	450	487	940
Mtr.5881.1.S1_at	Medtr3g085660.7	450	153	606
Mtr.5881.1.S1_at	Medtr3g085660.2	450	242	695
Mtr.5881.1.S1_at	Medtr3g085660.1	450	271	724
Mtr.5881.1.S1_at	Medtr3g085660.4	450	295	748
Mtr.5881.1.S1_at	Medtr3g085660.3	450	130	583
Mtr.5882.1.S1_at	Medtr5g072900.1	494	1	436
Mtr.5884.1.S1_s_at	Medtr1g078290.2	495	152	502
Mtr.5884.1.S1_s_at	Medtr1g078290.4	495	152	502
Mtr.5884.1.S1_s_at	Medtr1g078290.3	495	110	460
Mtr.5884.1.S1_s_at	Medtr1g078290.1	450	17	335
Mtr.5885.1.S1_s_at	Medtr1g072160.1	495	1667	2045
Mtr.5886.1.S1_at	Medtr7g088160.1	495	1318	1417
Mtr.5886.1.S1_s_at	Medtr7g088160.1	495	984	1296
Mtr.5886.1.S1_s_at	Medtr7g088160.2	495	984	1296
Mtr.5888.1.S1_at	Medtr5g061690.1	495	228	675
Mtr.589.1.S1_at	Medtr6g072450.1	495	2726	3199
Mtr.5893.1.S1_s_at	Medtr3g084470.1	450	89	553
Mtr.5895.1.S1_at	Medtr3g011890.1	495	118	428
Mtr.5901.1.S1_at	Medtr8g078770.1	495	218	615
Mtr.5902.1.S1_at	Medtr3g100280.1	495	356	763
Mtr.5903.1.S1_at	Medtr7g108310.1	495	2437	2837
Mtr.5904.1.S1_at	Medtr7g056613.1	358	79	656
Mtr.5905.1.S1_at	Medtr2g083810.2	495	75	183
Mtr.5905.1.S1_at	Medtr2g083810.1	495	72	180
Mtr.5907.1.S1_at	Medtr3g114070.1	495	887	1212
Mtr.5910.1.S1_at	Medtr1g106055.2	495	214	770
Mtr.5910.1.S1_at	Medtr1g106055.1	495	202	758
Mtr.5910.1.S1_at	Medtr1g106055.3	495	214	770
Mtr.5911.1.S1_at	Medtr6g012460.1	495	368	738
Mtr.5911.1.S1_at	Medtr6g012460.2	495	351	721
Mtr.5912.1.S1_at	Medtr2g007000.9	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.5	495	1705	2095
Mtr.5912.1.S1_at	Medtr2g007000.4	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.6	495	1705	2095
Mtr.5912.1.S1_at	Medtr2g007000.3	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.8	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.7	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.2	495	1745	2135
Mtr.5912.1.S1_at	Medtr2g007000.10	495	1707	2097
Mtr.5912.1.S1_at	Medtr2g007000.1	495	1692	2082
Mtr.5913.1.S1_at	Medtr5g081160.1	450	1364	1721
Mtr.5914.1.S1_at	Medtr0048s0140.1	404	76	485
Mtr.5915.1.S1_at	Medtr1g107045.2	405	167	651
Mtr.5915.1.S1_at	Medtr1g107045.1	405	485	969
Mtr.5915.1.S1_at	Medtr1g107045.3	405	113	597
Mtr.5917.1.S1_at	Medtr1g088730.1	495	1613	1997
Mtr.5918.1.S1_at	Medtr4g085070.1	450	64	429
Mtr.592.1.S1_at	Medtr6g072320.1	495	2701	3238
Mtr.592.1.S1_at	Medtr6g071945.1	495	2806	3343
Mtr.5922.1.S1_at	Medtr7g116780.1	495	10	474
Mtr.5923.1.S1_at	Medtr5g019500.1	495	1881	2382
Mtr.5923.1.S1_at	Medtr5g019500.2	495	1430	1931
Mtr.5924.1.S1_at	Medtr5g065440.1	450	337	775
Mtr.5927.1.S1_at	Medtr6g016260.1	495	1163	1588
Mtr.5928.1.S1_at	Medtr1g106085.1	450	148	708
Mtr.5929.1.S1_at	Medtr7g059460.2	495	342	467
Mtr.5931.1.S1_at	Medtr1g015620.1	495	4776	5169
Mtr.5932.1.S1_at	Medtr5g021240.2	495	1456	1932
Mtr.5932.1.S1_at	Medtr5g021240.1	495	1470	1946
Mtr.5933.1.S1_at	Medtr3g075250.1	495	830	1372
Mtr.5934.1.S1_at	Medtr8g077310.2	360	1163	1517
Mtr.5935.1.S1_at	Medtr2g015000.1	495	540	1111
Mtr.5936.1.S1_at	Medtr1g026840.1	495	231	773
Mtr.5937.1.S1_at	Medtr2g055690.1	495	36	524
Mtr.5938.1.S1_at	Medtr4g095075.1	495	256	509
Mtr.5939.1.S1_s_at	Medtr3g096050.2	495	76	178
Mtr.5939.1.S1_s_at	Medtr3g096050.1	495	795	897
Mtr.594.1.S1_s_at	Medtr6g071935.1	495	2721	3286
Mtr.594.1.S1_s_at	Medtr6g072310.1	495	2715	3280
Mtr.5941.1.S1_at	Medtr1g076990.2	495	544	995
Mtr.5942.1.S1_s_at	Medtr6g004780.1	495	105	394
Mtr.5946.1.S1_at	Medtr2g089785.1	495	518	1023
Mtr.5946.1.S1_at	Medtr2g089785.2	495	539	1044
Mtr.5947.1.S1_at	Medtr2g462000.1	495	919	1414
Mtr.5948.1.S1_at	Medtr3g100960.3	495	1611	1728
Mtr.5948.1.S1_s_at	Medtr3g100960.2	495	1717	1927
Mtr.5948.1.S1_s_at	Medtr3g100960.1	495	1585	1795
Mtr.5948.1.S1_s_at	Medtr3g100960.3	495	1813	2023
Mtr.5949.1.S1_at	Medtr2g024440.3	495	164	730
Mtr.5949.1.S1_at	Medtr2g024440.1	495	164	730
Mtr.5949.1.S1_at	Medtr2g024440.2	495	150	708
Mtr.5950.1.S1_s_at	Medtr3g108240.1	495	779	1244
Mtr.5950.1.S1_s_at	Medtr3g108240.3	495	710	1175
Mtr.5950.1.S1_s_at	Medtr3g108240.2	495	542	1007
Mtr.5952.1.S1_at	Medtr3g091800.1	450	127	651
Mtr.5954.1.S1_at	Medtr1g054935.1	360	44	435
Mtr.5955.1.S1_at	Medtr5g091130.1	450	554	1102
Mtr.5956.1.S1_s_at	Medtr7g093170.1	495	196	645
Mtr.5959.1.S1_at	Medtr3g040540.1	495	1938	2393
Mtr.5959.1.S1_at	Medtr3g040540.2	495	2035	2490
Mtr.5960.1.S1_s_at	Medtr3g074050.4	450	399	751
Mtr.5960.1.S1_s_at	Medtr3g074050.2	450	600	952
Mtr.5960.1.S1_s_at	Medtr3g074050.3	450	603	955
Mtr.5960.1.S1_s_at	Medtr3g074050.1	450	603	955
Mtr.5962.1.S1_s_at	Medtr5g070360.1	495	66	377
Mtr.5963.1.S1_at	Medtr5g020980.1	495	1648	1840
Mtr.5963.1.S1_s_at	Medtr5g020980.1	495	1338	1629
Mtr.5967.1.S1_at	Medtr1g050520.1	495	212	448
Mtr.5967.1.S1_s_at	Medtr1g050520.1	495	441	695
Mtr.5968.1.S1_at	Medtr1g108610.4	495	54	103
Mtr.5968.1.S1_at	Medtr1g108610.1	495	219	268
Mtr.5969.1.S1_at	Medtr8g015840.2	448	138	671
Mtr.5969.1.S1_at	Medtr8g015840.1	448	138	671
Mtr.597.1.S1_at	Medtr6g071925.1	495	2171	2710
Mtr.597.1.S1_at	Medtr6g072290.1	495	2453	2992
Mtr.5974.1.S1_at	Medtr6g023875.1	450	1651	2124
Mtr.5976.1.S1_at	Medtr3g098310.2	495	1054	1586
Mtr.5976.1.S1_at	Medtr3g098310.1	495	1013	1545
Mtr.5977.1.S1_at	Medtr4g107390.1	401	1	550
Mtr.5979.1.S1_at	Medtr3g005800.1	495	159	672
Mtr.598.1.S1_at	Medtr6g072250.1	495	2602	3180
Mtr.598.1.S1_at	Medtr6g071895.1	495	3297	3875
Mtr.598.1.S1_at	Medtr6g071895.2	495	2172	2750
Mtr.5980.1.S1_at	Medtr8g464480.1	450	2857	3438
Mtr.5983.1.S1_at	Medtr8g027685.1	495	244	795
Mtr.5988.1.S1_s_at	Medtr2g030560.2	495	1298	1480
Mtr.5988.1.S1_s_at	Medtr2g030560.3	495	1812	1994
Mtr.5988.1.S1_s_at	Medtr2g030560.1	495	1369	1551
Mtr.5990.1.S1_at	Medtr3g067555.2	495	91	179
Mtr.5990.1.S1_at	Medtr3g067555.3	358	91	204
Mtr.5990.1.S1_s_at	Medtr3g067555.1	495	135	264
Mtr.5990.1.S1_s_at	Medtr3g067555.3	495	221	350
Mtr.5990.1.S1_s_at	Medtr3g067540.1	495	104	233
Mtr.5990.1.S1_s_at	Medtr3g067550.1	495	59	188
Mtr.5990.1.S1_s_at	Medtr3g067555.2	495	196	325
Mtr.5992.1.S1_at	Medtr5g007700.1	495	1430	1638
Mtr.5992.1.S1_at	Medtr5g007700.2	495	1640	1848
Mtr.5994.1.S1_at	Medtr8g464570.1	450	664	1071
Mtr.5996.1.S1_at	Medtr1g078070.1	450	786	1380
Mtr.5996.1.S1_at	Medtr1g078070.2	450	715	1309
Mtr.5997.1.S1_at	Medtr8g019440.1	405	97	618
Mtr.5998.1.S1_at	Medtr3g060850.1	495	224	708
Mtr.6.1.S1_at	Medtr5g069290.1	450	324	701
Mtr.600.1.S1_at	Medtr8g040660.1	495	213	673
Mtr.6000.1.S1_s_at	Medtr4g054630.1	495	124	629
Mtr.6000.1.S1_s_at	Medtr4g054415.1	495	102	607
Mtr.6003.1.S1_at	Medtr2g075470.2	495	63	616
Mtr.6003.1.S1_at	Medtr2g075470.1	495	63	616
Mtr.6004.1.S1_at	Medtr6g082870.1	405	1538	1876
Mtr.6004.1.S1_at	Medtr6g082950.1	356	827	1165
Mtr.6005.1.S1_at	Medtr4g045743.1	495	7319	7807
Mtr.6007.1.S1_at	Medtr4g092590.1	405	1	472
Mtr.6008.1.S1_at	Medtr4g069420.1	495	117	615
Mtr.6009.1.S1_at	Medtr8g073120.1	495	274	737
Mtr.6010.1.S1_at	Medtr7g095100.1	403	193	697
Mtr.6011.1.S1_at	Medtr1g090827.1	495	172	763
Mtr.6012.1.S1_at	Medtr5g026790.1	495	101	593
Mtr.6014.1.S1_at	Medtr5g049270.1	495	310	624
Mtr.6014.1.S1_at	Medtr5g049260.1	495	444	758
Mtr.6015.1.S1_at	Medtr8g035500.1	495	482	874
Mtr.6016.1.S1_at	Medtr2g013580.1	495	5547	5994
Mtr.6017.1.S1_at	Medtr5g098730.1	495	2032	2381
Mtr.6019.1.S1_at	Medtr7g015860.1	495	110	614
Mtr.6022.1.S1_at	Medtr5g016550.1	450	1066	1344
Mtr.6025.1.S1_at	Medtr4g028190.1	495	82	336
Mtr.6026.1.S1_at	Medtr5g022010.1	495	129	630
Mtr.6028.1.S1_at	Medtr4g094695.1	495	1904	2355
Mtr.6029.1.S1_at	Medtr3g068140.1	495	4188	4661
Mtr.603.1.S1_at	Medtr8g040700.2	495	853	1340
Mtr.603.1.S1_at	Medtr8g040700.1	495	835	1322
Mtr.6030.1.S1_at	Medtr6g013050.2	448	1505	1806
Mtr.6032.1.S1_at	Medtr8g027770.1	495	159	572
Mtr.6033.1.S1_at	Medtr3g466200.1	495	80	605
Mtr.6035.1.S1_at	Medtr6g038300.1	495	90	645
Mtr.6036.1.S1_s_at	Medtr7g081300.2	405	217	415
Mtr.6036.1.S1_s_at	Medtr7g081300.1	405	234	432
Mtr.604.1.S1_at	Medtr8g040710.1	448	211	761
Mtr.6040.1.S1_at	Medtr1g113700.1	450	1016	1345
Mtr.6040.1.S1_s_at	Medtr4g120810.1	495	1189	1656
Mtr.6040.1.S1_s_at	Medtr4g120810.2	495	1189	1656
Mtr.6040.1.S1_s_at	Medtr1g113700.1	495	1067	1480
Mtr.6040.1.S1_s_at	Medtr8g104740.5	493	1523	1990
Mtr.6040.1.S1_s_at	Medtr8g104740.7	493	382	849
Mtr.6040.1.S1_s_at	Medtr8g104740.4	493	1284	1751
Mtr.6040.1.S1_s_at	Medtr8g104740.3	493	1168	1635
Mtr.6040.1.S1_s_at	Medtr8g104740.6	493	2822	3289
Mtr.6040.1.S1_s_at	Medtr8g104740.2	493	1168	1635
Mtr.6040.1.S1_s_at	Medtr8g104740.1	493	1284	1751
Mtr.6041.1.S1_at	Medtr4g101620.2	450	1539	1965
Mtr.6042.1.S1_at	Medtr4g471590.1	494	99	614
Mtr.6042.1.S1_at	Medtr4g471590.2	494	47	576
Mtr.6042.1.S1_at	Medtr4g071590.1	405	32	468
Mtr.6043.1.S1_s_at	Medtr1g088580.1	450	17	406
Mtr.6046.1.S1_at	Medtr6g025790.1	450	723	1105
Mtr.6047.1.S1_at	Medtr4g046697.8	450	104	416
Mtr.6047.1.S1_at	Medtr4g046697.3	450	179	491
Mtr.6047.1.S1_at	Medtr4g046697.2	450	104	416
Mtr.6047.1.S1_at	Medtr4g046697.4	450	104	416
Mtr.6047.1.S1_at	Medtr4g046697.1	450	245	557
Mtr.6047.1.S1_at	Medtr4g046697.5	450	179	491
Mtr.6047.1.S1_at	Medtr4g046697.7	450	104	416
Mtr.6047.1.S1_at	Medtr4g046697.6	450	179	491
Mtr.6048.1.S1_s_at	Medtr3g449790.2	495	11	299
Mtr.6048.1.S1_s_at	Medtr3g449790.1	495	16	304
Mtr.6049.1.S1_s_at	Medtr8g465990.1	495	423	866
Mtr.6049.1.S1_s_at	Medtr8g465990.3	495	506	949
Mtr.6049.1.S1_s_at	Medtr8g465990.2	495	506	949
Mtr.605.1.S1_s_at	Medtr8g040520.1	495	460	655
Mtr.605.1.S1_s_at	Medtr8g040730.1	495	251	1368
Mtr.6050.1.S1_at	Medtr6g022720.2	450	90	559
Mtr.6050.1.S1_at	Medtr6g022720.1	450	91	560
Mtr.6053.1.S1_at	Medtr7g108855.1	495	146	676
Mtr.6054.1.S1_at	Medtr1g052730.1	448	116	417
Mtr.6054.1.S1_at	Medtr1g052730.2	448	116	417
Mtr.6055.1.S1_at	Medtr4g065003.2	495	291	795
Mtr.6055.1.S1_at	Medtr4g065003.1	495	291	795
Mtr.6056.1.S1_at	Medtr5g025010.1	450	1529	2027
Mtr.6056.1.S1_at	Medtr5g025010.2	450	1130	1628
Mtr.6058.1.S1_at	Medtr0602s0020.1	360	1275	1515
Mtr.6058.1.S1_at	Medtr4g094610.1	360	1388	1628
Mtr.6059.1.S1_at	Medtr7g099540.2	495	110	623
Mtr.6059.1.S1_at	Medtr7g099540.1	495	110	623
Mtr.6060.1.S1_at	Medtr6g060860.2	450	47	426
Mtr.6061.1.S1_at	Medtr8g085610.2	495	356	623
Mtr.6063.1.S1_at	Medtr8g027885.1	450	367	647
Mtr.6065.1.S1_at	Medtr4g086150.1	495	132	470
Mtr.6067.1.S1_at	Medtr8g024320.1	495	3951	4473
Mtr.6068.1.S1_at	Medtr4g012430.1	495	218	729
Mtr.6069.1.S1_at	Medtr4g114250.1	360	1241	1609
Mtr.607.1.S1_s_at	Medtr8g040740.1	495	98	508
Mtr.6070.1.S1_at	Medtr5g097410.1	495	2442	2825
Mtr.6071.1.S1_s_at	Medtr0140s0030.1	495	332	645
